,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV °C,TE-400B/AI1/OUT.CV °C
0,2025-04-23 14:14:00-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.940528869628903,19.92449951171875,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
1,2025-04-23 14:14:01-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.940528869628903,19.92449951171875,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
2,2025-04-23 14:14:02-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.940528869628903,19.92449951171875,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
3,2025-04-23 14:14:03-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.966278076171875,19.911148071289062,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
4,2025-04-23 14:14:04-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.966278076171875,19.911148071289062,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
5,2025-04-23 14:14:05-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.966278076171875,19.911148071289062,20.94771957397461,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
6,2025-04-23 14:14:06-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.966278076171875,19.911148071289062,20.95916748046875,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
7,2025-04-23 14:14:07-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.966278076171875,19.911148071289062,20.95916748046875,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
8,2025-04-23 14:14:08-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.167932510375977,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.93003845214844,19.911148071289062,20.95916748046875,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,13.168543815612791,20.635223388671875,22.0611572265625
9,2025-04-23 14:14:09-04:00,0.0,0.0,1.0102474689483645,0.9649949669837952,100.0,100.0,0.9705740213394164,0.9817322492599488,8.184139251708984,0.9941300749778748,0.9860714673995972,0.003843487240374,0.914158284664154,10.0,1.0229554176330566,0.984211802482605,350.0,0.5,0.000954620190896,21.13545036315918,0.0,10.0,21.13545036315918,20.93003845214844,19.911148071289062,20.95916748046875,0,0,1.326706886291504,1.2336047887802124,-0.8644639253616333,-2.129861831665039,12.99687957763672,20.635223388671875,22.0611572265625
