,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV Â°C,TE-400B/AI1/OUT.CV Â°C
180,2025-04-30 14:48:00-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.312456130981445,1.9658198356628416,1.9565212726593015,2.108706236,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.39978790283203,19.15868377685547,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,32.41398239135742,22.173309326171875,23.198699951171875
181,2025-04-30 14:48:01-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.105920791625977,1.9658198356628416,1.9565212726593015,2.0640735626220703,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.39978790283203,19.15868377685547,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,32.41398239135742,22.173309326171875,23.198699951171875
182,2025-04-30 14:48:02-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.105920791625977,1.9658198356628416,1.9565212726593015,2.0640735626220703,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.134845733642575,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,32.41398239135742,22.173309326171875,23.198699951171875
183,2025-04-30 14:48:03-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.192787170410156,1.9658198356628416,1.9565212726593015,2.0367982387542725,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.134845733642575,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,31.80362319946289,22.173309326171875,23.198699951171875
184,2025-04-30 14:48:04-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.23291778564453,1.9658198356628416,1.9565212726593015,2.014481782913208,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.134845733642575,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,31.80362319946289,22.173309326171875,23.198699951171875
185,2025-04-30 14:48:05-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.23291778564453,1.9658198356628416,1.9565212726593015,2.0287394523620605,1.900498867034912,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.134845733642575,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,31.80362319946289,22.173309326171875,23.198699951171875
186,2025-04-30 14:48:06-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.24666404724121,1.9658198356628416,1.9565212726593015,1.9937151670455933,1.9163339138031008,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.134845733642575,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,31.80362319946289,22.173309326171875,23.198699951171875
187,2025-04-30 14:48:07-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.27359390258789,1.9658198356628416,1.9565212726593015,1.9726388454437256,1.904734492301941,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.148197174072266,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.770050585,0.024592802,31.80362319946289,22.173309326171875,23.198699951171875
188,2025-04-30 14:48:08-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.27359390258789,1.9658198356628416,1.9565212726593015,1.9472229480743408,1.904734492301941,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.148197174072266,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.754315376,0.024592802,32.64286804199219,22.173309326171875,23.198699951171875
189,2025-04-30 14:48:09-04:00,100,100,2.667544127,1.9698493480682373,0,0,2.665994406,1.9565212726593015,16.17237663269043,1.9658198356628416,1.9565212726593015,1.9704692363739011,1.8898683786392207,30,2.6709535121917725,1.9528019428253172,1050,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.371177673339844,19.148197174072266,20.42802047729492,0,0,1.325395584106445,3.886350631713867,-0.754315376,0.024592802,32.64286804199219,22.173309326171875,23.198699951171875
