,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV Â°C,TE-400B/AI1/OUT.CV Â°C
3946,2025-04-30 15:50:46-04:00,0,0,1.2244220972061155,9.028004646,100,100,1.2244220972061155,9.374527931,78.10411071777344,9.323075294494627,9.167791366577148,6.402428150177002,9.484113693237305,100,1.496557354927063,9.10983181,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.362594604492188,15.10360336303711,20.39826011657715,0,0,1.173284888267517,33.20423889160156,-0.204883844,19.884126663208008,518.0132446289062,23.358917236328125,25.23345947265625
3947,2025-04-30 15:50:47-04:00,0,0,1.2244220972061155,9.285881996154783,100,100,1.2244220972061155,9.476810455322266,78.10411071777344,9.473402023,9.374527931,6.994740486,9.548684120178224,100,1.496557354927063,9.331133842468262,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.52143096923828,20.39826011657715,0,0,1.173284888267517,33.20423889160156,-0.204883844,19.884126663208008,518.0132446289062,23.358917236328125,25.23345947265625
3948,2025-04-30 15:50:48-04:00,0,0,1.2244220972061155,9.424429893493652,100,100,1.2244220972061155,9.550889015197754,78.74385833740234,9.572896003723145,9.476810455322266,7.482289791107178,9.602754592895508,100,1.496557354927063,9.453564643859863,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.52143096923828,20.39826011657715,0,0,1.173284888267517,33.20423889160156,-0.354371071,19.884126663208008,541.3214111328125,23.358917236328125,25.23345947265625
3949,2025-04-30 15:50:49-04:00,0,0,1.2244220972061155,9.424429893493652,100,100,1.2244220972061155,9.62713623,79.56800079345703,9.636434555053713,9.550889015197754,7.998044490814209,9.654019355773926,100,1.496557354927063,9.453564643859863,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.52143096923828,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.354371071,15.753551483154297,541.3214111328125,23.358917236328125,25.23345947265625
3950,2025-04-30 15:50:50-04:00,0,0,1.2244220972061155,9.591181755065918,100,100,1.2244220972061155,9.62713623,79.56800079345703,9.68726635,9.629615783691406,8.347976684570312,9.685688018798828,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.52143096923828,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.354371071,15.753551483154297,541.3214111328125,23.358917236328125,25.23345947265625
3951,2025-04-30 15:50:51-04:00,0,0,1.2244220972061155,9.591181755065918,100,100,1.2244220972061155,9.649452209472656,79.67864990234375,9.704933166503906,9.643563270568848,8.597796440124512,9.674656867980955,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.52143096923828,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.354371071,15.753551483154297,541.3214111328125,23.358917236328125,25.23345947265625
3952,2025-04-30 15:50:52-04:00,0,0,1.2244220972061155,9.591181755065918,100,100,1.2244220972061155,9.660920143,80.48864746,9.704933166503906,9.643563270568848,8.807321548461914,9.693589210510254,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.352628707885742,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.354371071,15.753551483154297,541.3214111328125,23.358917236328125,25.23345947265625
3953,2025-04-30 15:50:53-04:00,0,0,7.708862781524658,9.591181755065918,100,100,8.203540802001953,9.660920143,80.48864746,9.717020988464355,9.658440589904783,8.992361068725586,9.714556694030762,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.352628707885742,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.354371071,15.753551483154297,543.7247314453125,23.358917236328125,24.736785888671875
3954,2025-04-30 15:50:54-04:00,0,0,7.708862781524658,9.591181755065918,100,100,8.203540802001953,9.636124611,80.51974487304688,9.717020988464355,9.658440589904783,9.117579460144045,9.671115875,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.352628707885742,20.39826011657715,0,0,1.0828067064285278,32.77938461303711,-0.342569351,15.753551483154297,543.7247314453125,23.358917236328125,24.736785888671875
3955,2025-04-30 15:50:55-04:00,0,0,7.708862781524658,9.591181755065918,100,100,8.203540802001953,9.636124611,79.24833679199219,9.692225456237791,9.636124611,9.227302551269531,9.650261878967283,100,1.496557354927063,9.613498688,3500,0.5,0.00095462,20.41733741760254,0,10,20.41733741760254,20.349239349365234,13.352628707885742,20.39826011657715,0,0,1.0828067064285278,32.728240966796875,-0.342569351,15.40081501,543.7247314453125,23.358917236328125,24.736785888671875
