,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV °C,TE-400B/AI1/OUT.CV °C
0,2025-04-30 16:20:00-04:00,0.0,0.0,8.104976654052734,8.69791030883789,95.0,95.0,8.110555648803711,8.780356407165527,73.23200225830078,8.833046913146973,8.779736518859863,8.84792423248291,8.797329902648926,100.0,8.639948844909668,8.705038070678711,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.395008087158203,20.34941864013672,0,0,1.1142776012420654,32.983943939208984,-0.423868864774704,18.050939559936523,526.272216796875,24.0478515625,25.217437744140625
1,2025-04-30 16:20:01-04:00,0.0,0.0,8.104976654052734,8.69791030883789,100.0,95.0,8.110555648803711,8.780356407165527,73.23200225830078,8.833046913146973,8.779736518859863,8.84792423248291,8.813117980957031,100.0,8.639948844909668,8.705038070678711,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.395008087158203,20.34941864013672,0,0,1.1142776012420654,32.983943939208984,-0.423868864774704,18.050939559936523,526.272216796875,24.0478515625,25.217437744140625
2,2025-04-30 16:20:02-04:00,0.0,0.0,8.104976654052734,8.69791030883789,100.0,95.0,8.110555648803711,8.83862590789795,72.8383560180664,8.833046913146973,8.779736518859863,8.863421440124512,8.813117980957031,100.0,8.639948844909668,8.705038070678711,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.291057586669922,20.34941864013672,0,0,1.1142776012420654,32.983943939208984,-0.423868864774704,18.050939559936523,526.272216796875,24.0478515625,25.217437744140625
3,2025-04-30 16:20:03-04:00,0.0,0.0,8.104976654052734,8.816309928894043,100.0,95.0,8.110555648803711,8.990811347961426,74.61964416503906,8.932229995727539,8.868380546569824,8.913013458251953,8.963847160339355,100.0,8.639948844909668,8.83862590789795,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.291057586669922,20.34941864013672,0,0,1.1142776012420654,32.983943939208984,-0.423868864774704,18.050939559936523,527.7409057617188,24.0478515625,25.217437744140625
4,2025-04-30 16:20:04-04:00,0.0,0.0,8.104976654052734,8.931610107421875,100.0,95.0,8.110555648803711,9.122538566589355,74.61964416503906,9.087824821472168,8.990811347961426,8.967565536499023,9.137473106384276,100.0,8.639948844909668,8.96353530883789,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.291057586669922,20.34941864013672,0,0,1.1142776012420654,32.983943939208984,-0.423868864774704,18.050939559936523,527.7409057617188,24.0478515625,25.217437744140625
5,2025-04-30 16:20:05-04:00,0.0,0.0,8.104976654052734,9.058380126953123,100.0,95.0,8.110555648803711,9.217693328857422,74.61964416503906,9.206846237182615,9.122538566589355,9.035134315490724,9.231576919555664,100.0,8.639948844909668,9.09433364868164,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.291057586669922,20.34941864013672,0,0,1.1142776012420654,32.968204498291016,-0.423868864774704,17.85293197631836,527.7409057617188,24.0478515625,25.217437744140625
6,2025-04-30 16:20:06-04:00,0.0,0.0,8.104976654052734,9.169031143188477,100.0,100.0,8.110555648803711,9.299830436706545,77.93665313720703,9.31160831451416,9.217693328857422,9.085965156555176,9.334664344787598,100.0,8.639948844909668,9.09433364868164,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,14.291057586669922,20.34941864013672,0,0,1.1142776012420654,32.968204498291016,-0.423868864774704,17.85293197631836,527.7409057617188,24.0478515625,25.217437744140625
7,2025-04-30 16:20:07-04:00,0.0,0.0,8.104976654052734,9.169031143188477,100.0,100.0,8.110555648803711,9.341984748840332,77.93665313720703,9.375767707824709,9.299830436706545,9.16500186920166,9.41632080078125,100.0,8.639948844909668,9.279374122619627,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,13.700723648071287,20.34941864013672,0,0,1.1142776012420654,32.968204498291016,-0.423868864774704,17.85293197631836,527.7409057617188,24.0478515625,25.217437744140625
8,2025-04-30 16:20:08-04:00,0.0,0.0,8.104976654052734,9.330824851989746,100.0,100.0,8.110555648803711,9.39002513885498,77.72271728515625,9.417611122131348,9.341984748840332,9.2347412109375,9.439400672912598,100.0,8.639948844909668,9.279374122619627,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,13.700723648071287,20.34941864013672,0,0,1.1142776012420654,32.968204498291016,-0.3687953948974609,17.85293197631836,537.5066528320312,24.0478515625,25.217437744140625
9,2025-04-30 16:20:09-04:00,0.0,0.0,8.104976654052734,9.330824851989746,100.0,100.0,8.110555648803711,9.416680335998535,78.56074523925781,9.45604419708252,9.39002513885498,9.292391777038574,9.469233512878418,100.0,8.639948844909668,9.381037712097168,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33398056030273,13.700723648071287,20.34941864013672,0,0,1.0867406129837036,32.80298614501953,-0.3687953948974609,16.320030212402344,537.5066528320312,24.0478515625,25.217437744140625
