,Timestamp,FIC-400B/BLOCK1/OUT.CV %,FIC-400B/PID1/OUT.CV %,FIC-400B/PID1/PV.CV GPM,FIC-400B/PID1/SP.CV GPM,FIC-400C/BLOCK1/OUT.CV %,FIC-400C/PID1/OUT.CV %,FIC-400C/PID1/PV.CV GPM,FIC-400C/PID1/SP.CV GPM,FIT-400A-M/AI1/OUT.CV lb/min,FIT-400A/AI1/OUT.CV gal/min,FIT-400B/AI1/OUT.CV gal/min,FIT-400C/AI1/OUT.CV GPM,FIT-400D/AI1/OUT.CV GPM,FSC-400A/PID1/OUT.CV %,FSC-400A/PID1/PV.CV GPM,FSC-400A/PID1/SP.CV GPM,FSC-400A/SCLR2_RPM/OUT.CV RPM,LIC-400A/PID1/GAIN.CV No EngUnits,LIC-400A/PID1/OUT.CV %,LIC-400A/PID1/PV.CV inH2O,LIC-400A/PID1/RATE.CV No EngUnits,LIC-400A/PID1/RESET.CV No EngUnits,LIC-400A/PID1/SP.CV inH2O,LIT-400A/AI1/OUT.CV inH2O,LIT-400B/AI1/OUT.CV inH2O,LIT-400C/AI1/OUT.CV inH2O,LSH-400A/DI1/PV_D.CV No EngUnits,LSL-400A/DI1/PV_D.CV No EngUnits,PIT-400A/AI1/OUT.CV psig,PIT-400B/AI1/OUT.CV psig,PIT-400C/AI1/OUT.CV psig,PIT-400D/AI1/OUT.CV psig,SIT-400A/AI1/OUT.CV W,TE-400A/AI1/OUT.CV °C,TE-400B/AI1/OUT.CV °C
0,2025-04-30 16:05:00-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.684270858764648,72.33366394042969,8.724565505981445,8.675592422485352,8.7434720993042,8.69227409362793,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.356868743896484,14.48751449584961,20.36010360717773,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.276477813720703,525.4329833984375,23.711395263671875,24.8809814453125
1,2025-04-30 16:05:01-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.684270858764648,72.48596954345703,8.736343383789062,8.687372207641602,8.7434720993042,8.715190887451172,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.356868743896484,14.48751449584961,20.348655700683597,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.276477813720703,525.4329833984375,23.711395263671875,24.8809814453125
2,2025-04-30 16:05:02-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.684270858764648,72.599365234375,8.736343383789062,8.687372207641602,8.759589195251465,8.70154094696045,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33111953735352,14.509451866149902,20.348655700683597,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.276477813720703,525.4329833984375,23.711395263671875,24.8809814453125
3,2025-04-30 16:05:03-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.694499969482422,72.599365234375,8.736343383789062,8.687372207641602,8.772917747497559,8.70154094696045,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33111953735352,14.509451866149902,20.348655700683597,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.276477813720703,527.7409057617188,23.711395263671875,24.8809814453125
4,2025-04-30 16:05:04-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.694499969482422,72.046142578125,8.736343383789062,8.687372207641602,8.789344787597656,8.726510047912598,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33111953735352,14.509451866149902,20.348655700683597,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.276477813720703,527.7409057617188,23.711395263671875,24.8809814453125
5,2025-04-30 16:05:05-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.694499969482422,72.13256072998047,8.754630088806152,8.69791030883789,8.789344787597656,8.726510047912598,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33111953735352,14.509451866149902,20.348655700683597,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.221406936645508,527.7409057617188,23.711395263671875,24.8809814453125
6,2025-04-30 16:05:06-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.70937728881836,72.13256072998047,8.754630088806152,8.69791030883789,8.789344787597656,8.726510047912598,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.33111953735352,14.509451866149902,20.35934066772461,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.221406936645508,527.7409057617188,23.711395263671875,24.8809814453125
7,2025-04-30 16:05:07-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.70937728881836,72.27962493896484,8.754630088806152,8.70937728881836,8.789344787597656,8.737354278564453,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.3435173034668,14.34255599975586,20.35934066772461,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.221406936645508,527.7409057617188,23.711395263671875,24.8809814453125
8,2025-04-30 16:05:08-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.70937728881836,72.3553466796875,8.754630088806152,8.70937728881836,8.789344787597656,8.737354278564453,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.3435173034668,14.34255599975586,20.35934066772461,0,0,1.1300123929977417,32.986568450927734,-0.4409165978431701,18.221406936645508,528.3131103515625,23.711395263671875,24.8809814453125
9,2025-04-30 16:05:09-04:00,0.0,0.0,8.505431175231934,8.615153312683105,95.0,95.0,8.530848503112793,8.70937728881836,72.3553466796875,8.754630088806152,8.70937728881836,8.804222106933594,8.737354278564453,100.0,8.626931190490723,8.671564102172852,3500.0,0.5,0.000954620190896,20.41733741760254,0.0,10.0,20.41733741760254,20.3435173034668,14.34255599975586,20.35934066772461,0,0,1.1169002056121826,32.986568450927734,-0.4409165978431701,18.170265197753903,528.3131103515625,23.711395263671875,24.8809814453125
